constructorResultsId,raceId,constructorId,points,status
15236,950,1,0,nan
15237,950,210,0,nan
15238,950,15,0,nan
15239,950,4,0,nan
15240,950,209,0,nan
15241,951,131,43,nan
15242,951,6,15,nan
15243,951,3,22,nan
15244,951,1,9,nan
15245,951,4,6,nan
15246,951,210,4,nan
15247,951,10,2,nan
15248,951,9,0,nan
15249,951,5,0,nan
15250,951,15,0,nan
15251,951,209,0,nan
15252,952,9,37,nan
15253,952,6,33,nan
15254,952,3,14,nan
15255,952,5,9,nan
15256,952,10,6,nan
15257,952,1,2,nan
15258,952,210,0,nan
15259,952,15,0,nan
15260,952,4,0,nan
15261,952,209,0,nan
15262,952,131,0,nan
15263,953,131,31,nan
15264,953,9,18,nan
15265,953,10,23,nan
15266,953,6,12,nan
15267,953,1,12,nan
15268,953,5,4,nan
15269,953,3,1,nan
15270,953,210,0,nan
15271,953,209,0,nan
15272,953,15,0,nan
15273,953,4,0,nan
15274,954,131,35,nan
15275,954,6,26,nan
15276,954,3,15,nan
15277,954,9,18,nan
15278,954,10,5,nan
15279,954,5,2,nan
15280,954,1,0,nan
15281,954,210,0,nan
15282,954,15,0,nan
15283,954,4,0,nan
15284,954,209,0,nan
15285,955,131,35,nan
15286,955,6,30,nan
15287,955,10,17,nan
15288,955,3,9,nan
15289,955,9,10,nan
15290,955,1,0,nan
15291,955,15,0,nan
15292,955,210,0,nan
15293,955,4,0,nan
15294,955,209,0,nan
15295,955,5,0,nan
15296,956,131,37,nan
15297,956,9,28,nan
15298,956,6,15,nan
15299,956,1,8,nan
15300,956,210,6,nan
15301,956,5,4,nan
15302,956,3,2,nan
15303,956,209,1,nan
15304,956,4,0,nan
15305,956,15,0,nan
15306,956,10,0,nan
15307,957,131,40,nan
15308,957,9,30,nan
15309,957,6,12,nan
15310,957,10,14,nan
15311,957,5,5,nan
15312,957,3,0,nan
15313,957,1,0,nan
15314,957,15,0,nan
15315,957,210,0,nan
15316,957,4,0,nan
15317,957,209,0,nan
15318,958,131,43,nan
15319,958,9,25,nan
15320,958,6,20,nan
15321,958,1,6,nan
15322,958,5,4,nan
15323,958,3,2,nan
15324,958,10,1,nan
15325,958,4,0,nan
15326,958,210,0,nan
15327,958,15,0,nan
15328,958,209,0,nan
15329,959,131,37,nan
15330,959,9,33,nan
15331,959,6,18,nan
15332,959,10,7,nan
15333,959,1,4,nan
15334,959,3,2,nan
15335,959,210,0,nan
15336,959,5,0,nan
15337,959,4,0,nan
15338,959,209,0,nan
15339,959,15,0,nan
15340,960,131,40,nan
15341,960,9,18,nan
15342,960,10,22,nan
15343,960,6,10,nan
15344,960,1,6,nan
15345,960,3,5,nan
15346,960,210,0,nan
15347,960,5,0,nan
15348,960,4,0,nan
15349,960,209,0,nan
15350,960,15,0,nan
15351,961,131,43,nan
15352,961,6,27,nan
15353,961,9,16,nan
15354,961,3,10,nan
15355,961,10,5,nan
15356,961,210,0,nan
15357,961,1,0,nan
15358,961,5,0,nan
15359,961,15,0,nan
15360,961,4,0,nan
15361,961,209,0,nan
15362,962,131,40,nan
15363,962,9,26,nan
15364,962,6,22,nan
15365,962,1,6,nan
15366,962,10,4,nan
15367,962,5,2,nan
15368,962,4,1,nan
15369,962,210,0,nan
15370,962,3,0,nan
15371,962,15,0,nan
15372,962,209,0,nan
15373,963,9,43,nan
15374,963,131,15,nan
15375,963,6,12,nan
15376,963,3,10,nan
15377,963,10,12,nan
15378,963,1,8,nan
15379,963,4,1,nan
15380,963,5,0,nan
15381,963,15,0,nan
15382,963,209,0,nan
15383,963,210,0,nan
15384,964,131,40,nan
15385,964,9,26,nan
15386,964,6,22,nan
15387,964,10,10,nan
15388,964,3,3,nan
15389,964,210,0,nan
15390,964,4,0,nan
15391,964,5,0,nan
15392,964,15,0,nan
15393,964,1,0,nan
15394,964,209,0,nan
15395,965,131,43,nan
15396,965,9,15,nan
15397,965,6,12,nan
15398,965,1,12,nan
15399,965,5,8,nan
15400,965,3,6,nan
15401,965,10,4,nan
15402,965,210,1,nan
15403,965,4,0,nan
15404,965,15,0,nan
15405,965,209,0,nan
15406,966,131,43,nan
15407,966,6,18,nan
15408,966,9,27,nan
15409,966,10,7,nan
15410,966,3,6,nan
15411,966,15,0,nan
15412,966,1,0,nan
15413,966,4,0,nan
15414,966,5,0,nan
15415,966,210,0,nan
15416,966,209,0,nan
15417,967,131,43,nan
15418,967,9,19,nan
15419,967,10,18,nan
15420,967,6,10,nan
15421,967,5,8,nan
15422,967,15,2,nan
15423,967,1,1,nan
15424,967,3,0,nan
15425,967,209,0,nan
15426,967,4,0,nan
15427,967,210,0,nan
15428,968,131,43,nan
15429,968,6,23,nan
15430,968,9,22,nan
15431,968,10,10,nan
15432,968,3,2,nan
15433,968,1,1,nan
15434,968,210,0,nan
15435,968,209,0,nan
15436,968,15,0,nan
15437,968,4,0,nan
15438,968,5,0,nan
15439,969,6,37,nan
15440,969,131,33,nan
15441,969,9,10,nan
15442,969,3,8,nan
15443,969,10,7,nan
15444,969,5,6,nan
15445,969,4,0,nan
15446,969,15,0,nan
15447,969,1,0,nan
15448,969,210,0,nan
15449,970,131,33,nan
15450,970,6,28,nan
15451,970,9,27,nan
15452,970,5,6,nan
15453,970,210,4,nan
15454,970,10,3,nan
15455,970,4,0,nan
15456,970,3,0,nan
15457,970,15,0,nan
15458,970,1,0,nan
15459,971,6,37,nan
15460,971,131,33,nan
15461,971,9,10,nan
15462,971,3,8,nan
15463,971,10,7,nan
15464,971,210,4,nan
15465,971,4,2,nan
15466,971,15,0,nan
15467,971,5,0,nan
15468,971,1,0,nan
15469,972,131,37,nan
15470,972,6,33,nan
15471,972,9,10,nan
15472,972,10,14,nan
15473,972,4,4,nan
15474,972,3,2,nan
15475,972,5,1,nan
15476,972,210,0,nan
15477,972,1,0,nan
15478,972,15,0,nan
15479,973,131,25,nan
15480,973,6,18,nan
15481,973,9,15,nan
15482,973,10,22,nan
15483,973,4,8,nan
15484,973,5,8,nan
15485,973,15,4,nan
15486,973,210,1,nan
15487,973,1,0,nan
15488,973,3,0,nan
15489,974,6,43,nan
15490,974,9,25,nan
15491,974,131,18,nan
15492,974,5,8,nan
15493,974,210,5,nan
15494,974,3,2,nan
15495,974,4,0,nan
15496,974,10,0,nan
15497,974,1,0,nan
15498,974,15,0,nan
15499,975,131,43,nan
15500,975,9,15,nan
15501,975,6,18,nan
15502,975,10,18,nan
15503,975,4,4,nan
15504,975,3,2,nan
15505,975,210,1,nan
15506,975,15,0,nan
15507,975,1,0,nan
15508,975,5,0,nan
15509,976,9,25,nan
15510,976,131,28,nan
15511,976,3,15,nan
15512,976,6,12,nan
15513,976,10,8,nan
15514,976,210,6,nan
15515,976,5,4,nan
15516,976,1,2,nan
15517,976,15,1,nan
15518,976,4,0,nan
15519,841,164,0,nan
15520,977,131,37,nan
15521,977,6,28,nan
15522,977,9,15,nan
15523,977,210,8,nan
15524,977,10,10,nan
15525,977,3,3,nan
15526,977,4,0,nan
15527,977,1,0,nan
15528,977,15,0,nan
15529,977,5,0,nan
15530,978,131,43,nan
15531,978,6,21,nan
15532,978,9,22,nan
15533,978,4,8,nan
15534,978,10,6,nan
15535,978,3,1,nan
15536,978,1,0,nan
15537,978,210,0,nan
15538,978,15,0,nan
15539,978,5,0,nan
15540,979,6,43,nan
15541,979,131,27,nan
15542,979,9,10,nan
15543,979,1,9,nan
15544,979,5,6,nan
15545,979,10,6,nan
15546,979,4,0,nan
15547,979,210,0,nan
15548,979,3,0,nan
15549,979,15,0,nan
15550,980,131,35,nan
15551,980,6,30,nan
15552,980,9,15,nan
15553,980,4,8,nan
15554,980,210,6,nan
15555,980,3,4,nan
15556,980,10,2,nan
15557,980,5,1,nan
15558,980,1,0,nan
15559,980,15,0,nan
15560,981,131,43,nan
15561,981,6,25,nan
15562,981,9,13,nan
15563,981,10,10,nan
15564,981,3,10,nan
15565,981,210,0,nan
15566,981,5,0,nan
15567,981,4,0,nan
15568,981,15,0,nan
15569,981,1,0,nan
15570,982,131,40,nan
15571,982,9,18,nan
15572,982,5,12,nan
15573,982,10,11,nan
15574,982,4,8,nan
15575,982,1,6,nan
15576,982,3,4,nan
15577,982,210,2,nan
15578,982,15,0,nan
15579,982,6,0,nan
15580,983,9,40,nan
15581,983,131,28,nan
15582,983,6,12,nan
15583,983,10,9,nan
15584,983,1,6,nan
15585,983,3,6,nan
15586,983,210,0,nan
15587,983,5,0,nan
15588,983,4,0,nan
15589,983,15,0,nan
15590,984,131,37,nan
15591,984,9,33,nan
15592,984,6,10,nan
15593,984,10,14,nan
15594,984,210,6,nan
15595,984,3,1,nan
15596,984,1,0,nan
15597,984,4,0,nan
15598,984,5,0,nan
15599,984,15,0,nan
15600,985,131,35,nan
15601,985,6,33,nan
15602,985,9,12,nan
15603,985,10,12,nan
15604,985,4,6,nan
15605,985,3,2,nan
15606,985,5,1,nan
15607,985,1,0,nan
15608,985,210,0,nan
15609,985,15,0,nan
15610,986,9,25,nan
15611,986,131,20,nan
15612,986,6,27,nan
15613,986,10,16,nan
15614,986,3,8,nan
15615,986,210,4,nan
15616,986,1,1,nan
15617,986,5,0,nan
15618,986,15,0,nan
15619,986,4,0,nan
15620,987,6,40,nan
15621,987,131,30,nan
15622,987,9,18,nan
15623,987,3,6,nan
15624,987,1,4,nan
15625,987,10,2,nan
15626,987,4,1,nan
15627,987,5,0,nan
15628,987,15,0,nan
15629,987,210,0,nan
15630,988,131,43,nan
15631,988,6,27,nan
15632,988,9,10,nan
15633,988,4,8,nan
15634,988,10,10,nan
15635,988,1,2,nan
15636,988,3,1,nan
15637,988,210,0,nan
15638,988,15,0,nan
15639,988,5,0,nan
15640,989,6,40,nan
15641,989,131,22,nan
15642,989,9,20,nan
15643,989,1,12,nan
15644,989,4,7,nan
15645,989,10,0,nan
15646,989,15,0,nan
15647,989,3,0,nan
15648,989,5,0,nan
15649,989,210,0,nan
15650,990,6,25,nan
15651,990,131,33,nan
15652,990,5,12,nan
15653,990,210,10,nan
15654,990,4,8,nan
15655,990,1,10,nan
15656,990,15,2,nan
15657,990,10,1,nan
15658,990,3,0,nan
15659,990,9,0,nan
15660,991,9,35,nan
15661,991,131,30,nan
15662,991,6,19,nan
15663,991,4,10,nan
15664,991,1,6,nan
15665,991,210,1,nan
15666,991,10,0,nan
15667,991,3,0,nan
15668,991,15,0,nan
15669,991,5,0,nan
15670,992,131,25,nan
15671,992,6,30,nan
15672,992,10,15,nan
15673,992,4,10,nan
15674,992,15,8,nan
15675,992,1,8,nan
15676,992,3,4,nan
15677,992,5,1,nan
15678,992,210,0,nan
15679,992,9,0,nan
15680,993,131,43,nan
15681,993,9,25,nan
15682,993,6,12,nan
15683,993,210,8,nan
15684,993,4,6,nan
15685,993,1,4,nan
15686,993,10,2,nan
15687,993,15,1,nan
15688,993,3,0,nan
15689,993,5,0,nan
15690,994,9,27,nan
15691,994,6,30,nan
15692,994,131,25,nan
15693,994,10,8,nan
15694,994,5,6,nan
15695,994,4,5,nan
15696,994,15,0,nan
15697,994,210,0,nan
15698,994,1,0,nan
15699,994,3,0,nan
15700,995,6,33,nan
15701,995,131,28,nan
15702,995,9,27,nan
15703,995,4,10,nan
15704,995,10,2,nan
15705,995,15,1,nan
15706,995,5,0,nan
15707,995,210,0,nan
15708,995,1,0,nan
15709,995,3,0,nan
15710,996,131,31,nan
15711,996,9,30,nan
15712,996,6,25,nan
15713,996,210,8,nan
15714,996,4,6,nan
15715,996,15,1,nan
15716,996,1,0,nan
15717,996,5,0,nan
15718,996,3,0,nan
15719,996,10,0,nan
15720,997,9,25,nan
15721,997,6,33,nan
15722,997,210,22,nan
15723,997,10,14,nan
15724,997,1,4,nan
15725,997,15,3,nan
15726,997,5,0,nan
15727,997,4,0,nan
15728,997,3,0,nan
15729,997,131,0,nan
15730,998,6,40,nan
15731,998,131,30,nan
15732,998,9,10,nan
15733,998,4,8,nan
15734,998,10,7,nan
15735,998,1,4,nan
15736,998,210,2,nan
15737,998,3,0,nan
15738,998,5,0,nan
15739,998,15,0,nan
15740,999,131,43,nan
15741,999,6,15,nan
15742,999,9,12,nan
15743,999,4,10,nan
15744,999,210,8,nan
15745,999,10,10,nan
15746,999,15,2,nan
15747,999,5,1,nan
15748,999,1,0,nan
15749,999,3,0,nan
15750,1000,131,35,nan
15751,1000,6,33,nan
15752,1000,9,12,nan
15753,1000,5,8,nan
15754,1000,210,7,nan
15755,1000,1,4,nan
15756,1000,4,2,nan
15757,1000,10,0,nan
15758,1000,15,0,nan
15759,1000,3,0,nan
15760,1001,6,25,nan
15761,1001,131,30,nan
15762,1001,9,15,nan
15763,1001,10,18,nan
15764,1001,210,10,nan
15765,1001,5,2,nan
15766,1001,15,1,nan
15767,1001,4,0,nan
15768,1001,3,0,nan
15769,1001,1,0,nan
15770,1002,131,40,nan
15771,1002,6,30,nan
15772,1002,9,10,nan
15773,1002,210,0,nan
15774,1002,10,14,nan
15775,1002,4,4,nan
15776,1002,3,3,nan
15777,1002,15,0,nan
15778,1002,1,0,nan
15779,1002,5,0,nan
15780,1003,131,37,nan
15781,1003,9,26,nan
15782,1003,6,25,nan
15783,1003,1,6,nan
15784,1003,4,5,nan
15785,1003,15,2,nan
15786,1003,5,0,nan
15787,1003,3,0,nan
15788,1003,210,0,nan
15789,1003,10,0,nan
15790,1004,131,43,nan
15791,1004,6,27,nan
15792,1004,9,18,nan
15793,1004,15,6,nan
15794,1004,210,4,nan
15795,1004,10,3,nan
15796,1004,4,0,nan
15797,1004,1,0,nan
15798,1004,3,0,nan
15799,1004,5,0,nan
15800,1005,131,43,nan
15801,1005,9,27,nan
15802,1005,6,18,nan
15803,1005,10,8,nan
15804,1005,210,4,nan
15805,1005,4,1,nan
15806,1005,5,0,nan
15807,1005,15,0,nan
15808,1005,1,0,nan
15809,1005,3,0,nan
15810,1006,6,37,nan
15811,1006,9,18,nan
15812,1006,131,25,nan
15813,1006,4,14,nan
15814,1006,10,4,nan
15815,1006,210,0,nan
15816,1006,5,2,nan
15817,1006,15,1,nan
15818,1006,1,0,nan
15819,1006,3,0,nan
15822,1007,131,22,nan
15823,1007,4,8,nan
15824,1007,15,8,nan
15825,1007,1,4,nan
15826,1007,5,1,nan
15827,1007,10,0,nan
15828,1007,3,0,nan
15829,1007,210,0,nan
15830,1008,131,35,nan
15831,1008,9,30,nan
15832,1008,6,23,nan
15833,1008,15,6,nan
15834,1008,210,6,nan
15835,1008,10,1,nan
15836,1008,5,0,nan
15837,1008,4,0,nan
15838,1008,1,0,nan
15839,1008,3,0,nan
15840,1009,131,35,nan
15841,1009,6,18,nan
15842,1009,9,27,nan
15843,1009,4,8,nan
15844,1009,15,6,nan
15845,1009,10,4,nan
15846,1009,210,3,nan
15847,1009,1,0,nan
15848,1009,5,0,nan
15849,1009,3,0,nan
15850,1010,131,44,nan
15851,1010,9,15,nan
15852,1010,6,22,nan
15853,1010,210,8,nan
15854,1010,4,6,nan
15855,1010,51,4,nan
15856,1010,211,2,nan
15857,1010,5,1,nan
15858,1010,1,0,nan
15859,1010,3,0,nan
15860,1011,131,43,nan
15861,1011,6,26,nan
15862,1011,9,16,nan
15863,1011,1,8,nan
15864,1011,51,6,nan
15865,1011,211,1,nan
15866,1011,210,0,nan
15867,1011,3,0,nan
15868,1011,4,0,nan
15869,1011,5,2,nan
15870,1012,131,43,nan
15871,1012,6,25,nan
15872,1012,9,21,nan
15873,1012,4,6,nan
15874,1012,211,4,nan
15875,1012,51,2,nan
15876,1012,5,1,nan
15877,1012,210,0,nan
15878,1012,1,0,nan
15879,1012,3,0,nan
15880,1013,131,43,nan
15881,1013,6,26,nan
15882,1013,9,12,nan
15883,1013,211,10,nan
15884,1013,1,10,nan
15885,1013,51,1,nan
15886,1013,5,0,nan
15887,1013,210,0,nan
15888,1013,4,0,nan
15889,1013,3,0,nan
15890,1014,131,44,nan
15891,1014,9,23,nan
15892,1014,6,22,nan
15893,1014,210,7,nan
15894,1014,1,4,nan
15895,1014,5,2,nan
15896,1014,4,0,nan
15897,1014,51,0,nan
15898,1014,211,0,nan
15899,1014,3,0,nan
15900,1015,131,40,nan
15901,1015,6,18,nan
15902,1015,9,23,nan
15903,1015,1,8,nan
15904,1015,5,10,nan
15905,1015,4,2,nan
15906,1015,210,1,nan
15907,1015,211,0,nan
15908,1015,3,0,nan
15909,1015,51,0,nan
15910,1016,131,38,nan
15911,1016,6,33,nan
15912,1016,9,14,nan
15913,1016,4,14,nan
15914,1016,211,2,nan
15915,1016,5,1,nan
15916,1016,1,0,nan
15917,1016,51,0,nan
15918,1016,210,0,nan
15919,1016,3,0,nan
15920,1017,131,43,nan
15921,1017,6,26,nan
15922,1017,9,13,nan
15923,1017,1,10,nan
15924,1017,4,4,nan
15925,1017,51,6,nan
15926,1017,211,0,nan
15927,1017,5,0,nan
15928,1017,210,0,nan
15929,1017,3,0,nan
15930,1018,9,32,nan
15931,1018,6,30,nan
15932,1018,131,25,nan
15933,1018,1,12,nan
15934,1018,51,3,nan
15935,1018,211,0,nan
15936,1018,4,0,nan
15937,1018,5,0,nan
15938,1018,210,0,nan
15939,1018,3,0,nan
15940,1019,131,44,nan
15941,1019,6,15,nan
15942,1019,9,22,nan
15943,1019,1,8,nan
15944,1019,4,7,nan
15945,1019,51,4,nan
15946,1019,5,2,nan
15947,1019,211,0,nan
15948,1019,3,0,nan
15949,1019,210,0,nan
15950,1020,9,26,nan
15951,1020,6,18,nan
15952,1020,5,23,nan
15953,1020,211,12,nan
15954,1020,1,10,nan
15955,1020,51,0,nan
15956,1020,210,10,nan
15957,1020,131,2,nan
15958,1020,3,1,nan
15959,1020,4,0,nan
15960,1021,131,29,nan
15961,1021,9,27,nan
15962,1021,6,27,nan
15963,1021,1,12,nan
15964,1021,51,6,nan
15965,1021,5,1,nan
15966,1021,211,0,nan
15967,1021,4,0,nan
15968,1021,210,0,nan
15969,1021,3,0,nan
15970,1022,6,38,nan
15971,1022,131,33,nan
15972,1022,9,10,nan
15973,1022,211,9,nan
15974,1022,5,8,nan
15975,1022,4,4,nan
15976,1022,1,0,nan
15977,1022,210,0,nan
15978,1022,3,0,nan
15979,1022,51,0,nan
15980,1023,6,25,nan
15981,1023,131,34,nan
15982,1023,4,22,nan
15983,1023,9,12,nan
15984,1023,211,6,nan
15985,1023,51,2,nan
15986,1023,1,1,nan
15987,1023,5,0,nan
15988,1023,3,0,nan
15989,1023,210,0,nan
15990,1024,6,43,nan
15991,1024,9,23,nan
15992,1024,131,22,nan
15993,1024,1,6,nan
15994,1024,5,4,nan
15995,1024,4,2,nan
15996,1024,51,1,nan
15997,1024,210,0,nan
15998,1024,211,0,nan
15999,1024,3,0,nan
16000,1025,131,44,nan
16001,1025,6,15,nan
16002,1025,9,22,nan
16003,1025,1,12,nan
16004,1025,211,6,nan
16005,1025,210,2,nan
16006,1025,4,1,nan
16007,1025,5,0,nan
16008,1025,51,0,nan
16009,1025,3,0,nan
16010,1026,131,41,nan
16011,1026,6,26,nan
16012,1026,9,12,nan
16013,1026,1,10,nan
16014,1026,4,0,nan
16015,1026,5,7,nan
16016,1026,211,6,nan
16017,1026,51,0,nan
16018,1026,210,0,nan
16019,1026,3,0,nan
16020,1027,131,40,nan
16021,1027,6,31,nan
16022,1027,9,18,nan
16023,1027,211,6,nan
16024,1027,4,5,nan
16025,1027,5,2,nan
16026,1027,1,0,nan
16027,1027,51,0,nan
16028,1027,210,0,nan
16029,1027,3,0,nan
16030,1028,131,43,nan
16031,1028,9,25,nan
16032,1028,6,13,nan
16033,1028,4,10,nan
16034,1028,1,10,nan
16035,1028,211,1,nan
16036,1028,51,0,nan
16037,1028,5,0,nan
16038,1028,210,0,nan
16039,1028,3,0,nan
16040,1029,9,25,nan
16041,1029,5,19,nan
16042,1029,1,19,nan
16043,1029,51,22,nan
16044,1029,4,8,nan
16045,1029,131,6,nan
16046,1029,211,2,nan
16047,1029,210,0,nan
16048,1029,3,0,nan
16049,1029,6,0,nan
16050,1030,131,38,nan
16051,1030,9,26,nan
16052,1030,6,25,nan
16053,1030,211,6,nan
16054,1030,1,5,nan
16055,1030,5,2,nan
16056,1030,4,0,nan
16057,1030,51,0,nan
16058,1030,210,0,nan
16059,1030,3,0,nan
16060,1031,131,37,nan
16061,1031,6,19,nan
16062,1031,1,26,nan
16063,1031,211,8,nan
16064,1031,213,6,nan
16065,1031,4,4,nan
16066,1031,51,2,nan
16067,1031,3,0,nan
16068,1031,9,0,nan
16069,1031,210,0,nan
16070,1032,131,43,nan
16071,1032,9,27,nan
16072,1032,1,13,nan
16073,1032,211,14,nan
16074,1032,4,4,nan
16075,1032,213,1,nan
16076,1032,51,0,nan
16077,1032,210,0,nan
16078,1032,3,0,nan
16079,1032,6,0,nan
16080,1033,131,41,nan
16081,1033,9,28,nan
16082,1033,211,18,nan
16083,1033,6,8,nan
16084,1033,4,4,nan
16085,1033,210,1,nan
16086,1033,1,2,nan
16087,1033,213,0,nan
16088,1033,51,0,nan
16089,1033,3,0,nan
16090,1034,131,25,nan
16091,1034,9,23,nan
16092,1034,6,16,nan
16093,1034,4,20,nan
16094,1034,1,10,nan
16095,1034,213,6,nan
16096,1034,211,2,nan
16097,1034,3,0,nan
16098,1034,51,0,nan
16099,1034,210,0,nan
16100,1035,9,35,nan
16101,1035,131,34,nan
16102,1035,6,12,nan
16103,1035,211,14,nan
16104,1035,4,4,nan
16105,1035,1,2,nan
16106,1035,213,1,nan
16107,1035,51,0,nan
16108,1035,210,0,nan
16109,1035,3,0,nan
16110,1036,131,41,nan
16111,1036,9,22,nan
16112,1036,211,22,nan
16113,1036,1,9,nan
16114,1036,6,6,nan
16115,1036,213,2,nan
16116,1036,4,0,nan
16117,1036,51,0,nan
16118,1036,210,0,nan
16119,1036,3,0,nan
16120,1037,131,43,nan
16121,1037,9,23,nan
16122,1037,4,23,nan
16123,1037,1,6,nan
16124,1037,213,4,nan
16125,1037,211,3,nan
16126,1037,51,0,nan
16127,1037,6,0,nan
16128,1037,210,0,nan
16129,1037,3,0,nan
16130,1038,213,27,nan
16131,1038,1,30,nan
16132,1038,211,16,nan
16133,1038,131,17,nan
16134,1038,4,12,nan
16135,1038,3,0,nan
16136,1038,210,0,nan
16137,1038,51,0,nan
16138,1038,9,0,nan
16139,1038,6,0,nan
16140,1039,131,44,nan
16141,1039,9,15,nan
16142,1039,4,12,nan
16143,1039,211,10,nan
16144,1039,1,8,nan
16145,1039,213,6,nan
16146,1039,6,5,nan
16147,1039,51,2,nan
16148,1039,3,0,nan
16149,1039,210,0,nan
16150,1040,131,41,nan
16151,1040,9,19,nan
16152,1040,211,12,nan
16153,1040,4,16,nan
16154,1040,6,8,nan
16155,1040,213,6,nan
16156,1040,51,0,nan
16157,1040,210,0,nan
16158,1040,1,0,nan
16159,1040,3,0,nan
16160,1041,131,25,nan
16161,1041,9,19,nan
16162,1041,4,15,nan
16163,1041,211,16,nan
16164,1041,1,10,nan
16165,1041,213,8,nan
16166,1041,6,6,nan
16167,1041,210,2,nan
16168,1041,51,1,nan
16169,1041,3,0,nan
16170,1042,131,44,nan
16171,1042,9,15,nan
16172,1042,6,13,nan
16173,1042,213,10,nan
16174,1042,1,8,nan
16175,1042,211,6,nan
16176,1042,4,6,nan
16177,1042,51,0,nan
16178,1042,3,0,nan
16179,1042,210,0,nan
16180,1043,131,44,nan
16181,1043,4,15,nan
16182,1043,213,12,nan
16183,1043,6,10,nan
16184,1043,211,8,nan
16185,1043,1,10,nan
16186,1043,51,3,nan
16187,1043,3,0,nan
16188,1043,210,0,nan
16189,1043,9,0,nan
16190,1044,131,25,nan
16191,1044,211,20,nan
16192,1044,6,27,nan
16193,1044,1,15,nan
16194,1044,9,14,nan
16195,1044,4,1,nan
16196,1044,213,0,nan
16197,1044,51,0,nan
16198,1044,3,0,nan
16199,1044,210,0,nan
16200,1045,131,29,nan
16201,1045,9,34,nan
16202,1045,1,22,nan
16203,1045,213,8,nan
16204,1045,4,8,nan
16205,1045,6,1,nan
16206,1045,3,0,nan
16207,1045,51,0,nan
16208,1045,210,0,nan
16209,1045,211,0,nan
16210,1046,211,40,nan
16211,1046,4,28,nan
16212,1046,1,13,nan
16213,1046,9,8,nan
16214,1046,213,6,nan
16215,1046,131,7,nan
16216,1046,6,0,nan
16217,1046,51,0,nan
16218,1046,210,0,nan
16219,1046,3,0,nan
16220,1047,9,37,nan
16221,1047,131,33,nan
16222,1047,1,18,nan
16223,1047,4,9,nan
16224,1047,213,4,nan
16225,1047,211,1,nan
16226,1047,51,0,nan
16227,1047,6,0,nan
16228,1047,3,0,nan
16229,1047,210,0,nan
16230,1052,131,41,nan
16231,1052,9,28,nan
16232,1052,1,18,nan
16233,1052,6,12,nan
16234,1052,213,2,nan
16235,1052,117,1,nan
16236,1052,51,0,nan
16237,1052,214,0,nan
16238,1052,3,0,nan
16239,1052,210,0,nan
16240,1053,9,25,nan
16241,1053,131,19,nan
16242,1053,1,23,nan
16243,1053,6,22,nan
16244,1053,117,4,nan
16245,1053,213,6,nan
16246,1053,51,0,nan
16247,1053,214,3,nan
16248,1053,210,0,nan
16249,1053,3,0,nan
16250,1054,131,41,nan
16251,1054,9,30,nan
16252,1054,1,12,nan
16253,1054,6,8,nan
16254,1054,214,10,nan
16255,1054,213,1,nan
16256,1054,51,0,nan
16257,1054,117,0,nan
16258,1054,3,0,nan
16259,1054,210,0,nan
16260,1055,131,40,nan
16261,1055,9,29,nan
16262,1055,6,18,nan
16263,1055,1,12,nan
16264,1055,214,2,nan
16265,1055,213,1,nan
16266,1055,117,0,nan
16267,1055,51,0,nan
16268,1055,3,0,nan
16269,1055,210,0,nan
16270,1056,6,18,nan
16271,1056,9,37,nan
16272,1056,1,15,nan
16273,1056,117,14,nan
16274,1056,213,8,nan
16275,1056,131,7,nan
16276,1056,214,2,nan
16277,1056,51,1,nan
16278,1056,3,0,nan
16279,1056,210,0,nan
16280,1057,9,25,nan
16281,1057,117,18,nan
16282,1057,213,21,nan
16283,1057,6,16,nan
16284,1057,1,12,nan
16285,1057,214,8,nan
16286,1057,51,1,nan
16287,1057,131,0,nan
16288,1057,210,0,nan
16289,1057,3,0,nan
16290,1059,9,41,nan
16291,1059,131,30,nan
16292,1059,1,18,nan
16293,1059,213,6,nan
16294,1059,214,4,nan
16295,1059,117,3,nan
16296,1059,6,0,nan
16297,1059,3,0,nan
16298,1059,51,0,nan
16299,1059,210,0,nan
16300,1058,9,37,nan
16301,1058,131,34,nan
16302,1058,1,10,nan
16303,1058,6,14,nan
16304,1058,117,4,nan
16305,1058,214,2,nan
16306,1058,213,1,nan
16307,1058,51,0,nan
16308,1058,210,0,nan
16309,1058,3,0,nan
16310,1060,9,34,nan
16311,1060,131,30,nan
16312,1060,1,21,nan
16313,1060,6,14,nan
16314,1060,213,2,nan
16315,1060,214,1,nan
16316,1060,3,0,nan
16317,1060,117,0,nan
16318,1060,51,0,nan
16319,1060,210,0,nan
16320,1061,131,43,nan
16321,1061,6,26,nan
16322,1061,1,22,nan
16323,1061,214,8,nan
16324,1061,117,4,nan
16325,1061,213,1,nan
16326,1061,3,0,nan
16327,1061,51,0,nan
16328,1061,9,3,nan
16329,1061,210,0,nan
16330,1062,214,37,nan
16331,1062,117,0,nan
16332,1062,131,18,nan
16333,1062,6,15,nan
16334,1062,213,19,nan
16335,1062,3,10,nan
16336,1062,9,2,nan
16337,1062,51,1,nan
16338,1062,1,0,nan
16339,1062,210,0,nan
16340,1063,9,12.5,nan
16341,1063,3,10,nan
16342,1063,131,7.5,nan
16343,1063,1,6,nan
16344,1063,117,5,nan
16345,1063,213,4,nan
16346,1063,214,3,nan
16347,1063,6,2.5,nan
16348,1063,51,0,nan
16349,1063,210,0,nan
16350,1064,9,29,nan
16351,1064,131,34,nan
